"city_id","name","state_id","name"
25466,Mehroni,28,Uttar Pradesh
25467,Mekhliganj,29,West Bengal
25468,Melchhamunda,20,Odisha
25469,Meliaputti,1,Andhra Pradesh
25470,Mentada,1,Andhra Pradesh
25471,Merakamudidam,1,Andhra Pradesh
25472,Meral,11,Jharkhand
25473,Merudandi,29,West Bengal
25474,Meskaur,4,Bihar
25475,Metpalle,25,Telangana
25476,Mevada,13,Kerala
25477,Mewa Nagar,22,Rajasthan
25478,Mewada,7,Gujarat
25478,Mewada,22,Rajasthan
25479,Mhase,15,Maharashtra
25480,Midnapore,29,West Bengal
25481,Midroo,10,Jammu and Kashmir
25482,Midru,10,Jammu and Kashmir
25483,Mijikajan T.E. 281/321,3,Assam
25484,Mikir Para Chakardoi,3,Assam
25485,Milkipur,28,Uttar Pradesh
25486,Mirazapur Sadar,28,Uttar Pradesh
25487,Mirgoda,29,West Bengal
25488,Mirhati,29,West Bengal
25489,Mishrikh,28,Uttar Pradesh
25490,Misir Patti,28,Uttar Pradesh
25491,Misrikh,28,Uttar Pradesh
25492,Moa Mari Kachari,3,Assam
25493,Modahalli,12,Karnataka
25494,Mogula Pally,25,Telangana
25495,Mohan Babodiya,14,Madhya Pradesh
25496,Mohati,29,West Bengal
25497,Mohdal Bhanguda,15,Maharashtra
25498,Mohon Deodhai,3,Assam
25499,Moinapara,3,Assam
25500,Momong,2,Arunachal Pradesh
25501,Mongkholemba,19,Nagaland
25502,Monigong,2,Arunachal Pradesh
25503,Mookanahalli,12,Karnataka
25504,Moongilpatti,24,Tamil Nadu
25505,Moor Ghat,28,Uttar Pradesh
25506,Moorang,9,Himachal Pradesh
25507,Morana,7,Gujarat
25508,Morta,28,Uttar Pradesh
25509,Morvi,7,Gujarat
25510,Mosabani,11,Jharkhand
25511,Mota Dahisara,7,Gujarat
25512,Mota Miya Mangrol,7,Gujarat
25513,Moth Rural,28,Uttar Pradesh
25514,Motijheel,28,Uttar Pradesh
25515,Motinagar,28,Uttar Pradesh
25516,Motunga,20,Odisha
25517,Moubhandar,11,Jharkhand
25518,Mrizapur,28,Uttar Pradesh
25519,Mudargi,12,Karnataka
25520,Muddalahalli,12,Karnataka
25521,Mugkuchi,3,Assam
25522,Muhammadganj,11,Jharkhand
25523,Muhimari Bilar Pathar,3,Assam
25524,Muhuripur,26,Tripura
25525,Mukalmua,3,Assam
25526,Mukta Pur,3,Assam
25527,Mukundapuram,13,Kerala
25527,Mukundapuram,25,Telangana
25528,Mullanpur,21,Punjab
25529,Mulug,25,Telangana
25530,Mundhal,8,Haryana
25531,Mundhe Tarf Chiplun,15,Maharashtra
25532,Munna Camp,2,Arunachal Pradesh
25533,Munshipurwa,28,Uttar Pradesh
25534,Munsyari,27,Uttarakhand
25535,Murabani,29,West Bengal
25536,Muradpur Bharath,4,Bihar
25537,Murardih,29,West Bengal
25538,Murhu,11,Jharkhand
25539,Murud rural,15,Maharashtra
25540,Murulahar,29,West Bengal
25541,Musepur,8,Haryana
25542,Musunuru,1,Andhra Pradesh
25543,Mutmurd,12,Karnataka
25544,Mutyala Cheruvu,1,Andhra Pradesh
25545,Mypadu,1,Andhra Pradesh
25546,N.C.Angarkata,3,Assam
25547,N.Kawnpui,18,Mizoram
25548,Na-Ali Bhatia,3,Assam
25549,Nabiganj,4,Bihar
25550,Nabincherra,26,Tripura
25551,Nachinda,29,West Bengal
25552,Nacho,2,Arunachal Pradesh
25553,Nachulwa,28,Uttar Pradesh
25554,Nadoti,22,Rajasthan
25555,Naduppati,24,Tamil Nadu
25556,Nafra,2,Arunachal Pradesh
25557,Nagal,21,Punjab
25557,Nagal,28,Uttar Pradesh
25558,Nagal Jamalpur,8,Haryana
25559,Nagal Katha,8,Haryana
25560,Nagam,10,Jammu and Kashmir
25561,Nagamambapuram,1,Andhra Pradesh
25562,Naggar,9,Himachal Pradesh
25563,Naginimora,19,Nagaland
25564,Nagri Pada,29,West Bengal
25565,Nag-Sankar Gaon,3,Assam
25566,Nahri,8,Haryana
25567,Naichana,8,Haryana
25568,Naigawan,8,Haryana
25569,Naila Janjgir,5,Chhattisgarh
25570,Najari,4,Bihar
25571,Nakpul,29,West Bengal
25572,Naksa,29,West Bengal
25573,Nakthar,28,Uttar Pradesh
25574,Nala,11,Jharkhand
25575,Nalabara,29,West Bengal
25576,Nalkora,29,West Bengal
25577,Nallabelli,25,Telangana
25578,Nallaguttapalle,1,Andhra Pradesh
25579,Nambal,10,Jammu and Kashmir
25580,Nambula Pulakunta,1,Andhra Pradesh
25581,Namdang,2,Arunachal Pradesh
25582,Namsang,2,Arunachal Pradesh
25583,Namsang Mukh,2,Arunachal Pradesh
25584,Namtok,2,Arunachal Pradesh
25585,Nancowry,30,Andaman and Nicobar Islands
25586,Nandapur,20,Odisha
25587,Nandghat,5,Chhattisgarh
25588,Nandi Marg,10,Jammu and Kashmir
25589,Nandimandalam,1,Andhra Pradesh
25590,Nandipada,20,Odisha
25591,Nandipadu,1,Andhra Pradesh
25592,Nandivada,1,Andhra Pradesh
25593,Nandivelugu,1,Andhra Pradesh
25594,Nandod,7,Gujarat
25595,Nandpora,10,Jammu and Kashmir
25596,Nandrampur Bass,8,Haryana
25597,Nangal Dargu,8,Haryana
25598,Nangal Jamalpur,8,Haryana
25599,Nangal Katha,8,Haryana
25600,Nangal Mala,8,Haryana
25601,Nangal Pathani,8,Haryana
25602,Nangal Teju,8,Haryana
25603,Nangli Godha,8,Haryana
25604,Nangwalbibra,17,Meghalaya
25605,Nanil,10,Jammu and Kashmir
25606,Nankar Bhaira,3,Assam
25607,Nankhari,9,Himachal Pradesh
25608,Nanukalan,8,Haryana
25609,Na-Pam Gaon,3,Assam
25610,Nar,7,Gujarat
25611,Narainpur,5,Chhattisgarh
25611,Narainpur,11,Jharkhand
25611,Narainpur,28,Uttar Pradesh
25612,Narampeta,1,Andhra Pradesh
25613,Narandia,29,West Bengal
25614,Naranpar,7,Gujarat
25615,Narayanchak,29,West Bengal
25616,Narhar Patti,28,Uttar Pradesh
25617,Nariyara,5,Chhattisgarh
25618,Narmada (Rajpipla),7,Gujarat
25619,Narottam Nagar,2,Arunachal Pradesh
25620,Narra,5,Chhattisgarh
25621,Narsimhulapet,25,Telangana
25622,Narsingpur Pt II,3,Assam
25623,Narwal,28,Uttar Pradesh
25624,Naskarpur,29,West Bengal
25625,Nasnoor,10,Jammu and Kashmir
25626,Nasra,28,Uttar Pradesh
25627,Nata Talya,29,West Bengal
25628,Natabaria,29,West Bengal
25629,Natagram,29,West Bengal
25630,Nateran,14,Madhya Pradesh
25631,Natipora,10,Jammu and Kashmir
25632,Nauhatta,4,Bihar
25633,Naushehra Pannuan,21,Punjab
25634,Nautana,8,Haryana
25635,Navania,22,Rajasthan
25636,Nawada Govindganj,4,Bihar
25637,Nawan,8,Haryana
25638,Nawanshahr (Shahid Bhagat Singh Nagar),21,Punjab
25639,Nayaganj,28,Uttar Pradesh
25640,Nayaput,29,West Bengal
25641,Naygaon,15,Maharashtra
25642,Neerpur,8,Haryana
25643,Nehalchandranagar,26,Tripura
25644,Nehalpur,29,West Bengal
25645,Nehama,10,Jammu and Kashmir
25646,Nehrugarh,8,Haryana
25647,Nehrugarh-N,8,Haryana
25648,Nekrasole,29,West Bengal
25649,Nelapattu,1,Andhra Pradesh
25650,Nellikudur,25,Telangana
25651,Nellipaka,25,Telangana
25652,Neora,5,Chhattisgarh
25653,Neravy,36,Puducherry
25654,Neturia,29,West Bengal
25655,Niamatpur,8,Haryana
25656,Nichar,9,Himachal Pradesh
25657,Nigohi,28,Uttar Pradesh
25658,Nihalawas,8,Haryana
25659,Nihri,9,Himachal Pradesh
25660,Nijamabad,28,Uttar Pradesh
25661,Nikte,2,Arunachal Pradesh
25662,Nikursini,29,West Bengal
25663,Nilda,29,West Bengal
25664,Nimbi,8,Haryana
25665,Nimchi,29,West Bengal
25666,Nimdaria,29,West Bengal
25667,Nimna Tandu Forest,29,West Bengal
25668,Nimoth,8,Haryana
25669,Nindra,1,Andhra Pradesh
25670,Nirala,28,Uttar Pradesh
25671,Nissu,10,Jammu and Kashmir
25672,Nistoli,28,Uttar Pradesh
25673,Nityananda Kati,29,West Bengal
25674,Niz Namati,3,Assam
25675,Niz-Bahjani,3,Assam
25676,Niz-Barigog,3,Assam
25677,Nizigarh,20,Odisha
25678,Niz-Madartola,3,Assam
25679,No.1 Barchala,3,Assam
25680,No.1 Gorali T.E.,3,Assam
25681,No.1.Kaplabari,3,Assam
25682,No.1.Kekan Kuchi,3,Assam
25683,No.1.Paharpur,3,Assam
25684,No.3 Goreswar,3,Assam
25685,No.4 Barangajuli,3,Assam
25686,Noadih,11,Jharkhand
25687,Nobra,10,Jammu and Kashmir
25688,Noklak,19,Nagaland
25689,Noma,4,Bihar
25690,Nonglyer,17,Meghalaya
25691,Noonmai,10,Jammu and Kashmir
25692,North Mopuru,1,Andhra Pradesh
25693,North Thingdawl,18,Mizoram
25694,Noushera,10,Jammu and Kashmir
25695,Nowgam,1,Andhra Pradesh
25695,Nowgam,10,Jammu and Kashmir
25696,Nuaon,4,Bihar
25697,Nuapara,20,Odisha
25698,Nuni Awal,8,Haryana
25699,Nunmai,10,Jammu and Kashmir
25700,Nyapin,2,Arunachal Pradesh
25701,Okhamandal,7,Gujarat
25702,Old Harsud,14,Madhya Pradesh
25703,Ompora,10,Jammu and Kashmir
25704,Ongpang Kong,19,Nagaland
25705,Orkel,20,Odisha
25706,Ottapidaram,24,Tamil Nadu
25707,Ottpalam,13,Kerala
25708,Pabhoi,3,Assam
25709,Pabnera,8,Haryana
25710,Paburia,20,Odisha
25711,Pachhad,9,Himachal Pradesh
25712,Pachim Jinjia,3,Assam
25713,Pachim Sualani,3,Assam
25714,Pachipenta,1,Andhra Pradesh
25715,Pachor,14,Madhya Pradesh
25715,Pachor,28,Uttar Pradesh
25716,Pachrukhi,4,Bihar
25717,Padapadu,1,Andhra Pradesh
25718,Padliya Umath,14,Madhya Pradesh
25719,Padmapur Town,20,Odisha
25720,Paduwa,20,Odisha
25721,Pagidyala,1,Andhra Pradesh
25722,Paglabari,26,Tripura
25723,Pahargama,11,Jharkhand
25724,Pailachhanpur,29,West Bengal
25725,Pajhota,9,Himachal Pradesh
25726,Pakharauli,28,Uttar Pradesh
25727,Pakherpora,10,Jammu and Kashmir
25728,Pakribari,3,Assam
25729,Palair,25,Telangana
25730,Palam Road,8,Haryana
25731,Palam Vihar,8,Haryana
25732,Palasahi,20,Odisha
25733,Palashbari,3,Assam
25734,Palashipara,29,West Bengal
25735,Palayanur,24,Tamil Nadu
25736,Paldhui,29,West Bengal
25737,Palhawas,8,Haryana
25738,Palhepur,28,Uttar Pradesh
25739,Palibhogipur,28,Uttar Pradesh
25740,Palkot,11,Jharkhand
25741,Pallia,28,Uttar Pradesh
25742,Palligandredu,1,Andhra Pradesh
25743,Palripanihara,8,Haryana
25744,Palsada,20,Odisha
25745,Palsandapur,29,West Bengal
25746,Palta Beria,29,West Bengal
25747,Palugurallapalle Part IV,1,Andhra Pradesh
25748,Panapukur,29,West Bengal
25749,Panch Mahudi,7,Gujarat
25750,Panchanandapur,29,West Bengal
25751,Panchberia,29,West Bengal
25752,Panchita,29,West Bengal
25753,Panchmahal (Godhra),7,Gujarat
25754,Panchrol,29,West Bengal
25755,Panchuria,29,West Bengal
25756,Pandaveshwar,29,West Bengal
25757,Pandewar,5,Chhattisgarh
25758,Kashichak,4,Bihar
25759,Panduka,5,Chhattisgarh
25760,Pangal,25,Telangana
25761,Pangi,9,Himachal Pradesh
25762,Pangin,2,Arunachal Pradesh
25763,Panitar,29,West Bengal
25764,Pantha Chowk,10,Jammu and Kashmir
25765,Panumbre Tarf Shirala,15,Maharashtra
25766,Panzeth,10,Jammu and Kashmir
25767,Pappadahandi,20,Odisha
25768,Parade,28,Uttar Pradesh
25769,Parakuchi,3,Assam
25770,Parasgad,12,Karnataka
25771,Parasia Baitul,14,Madhya Pradesh
25772,Paraswar,14,Madhya Pradesh
25773,Pardi,7,Gujarat
25774,Pareya Hat,11,Jharkhand
25775,Parimpora,10,Jammu and Kashmir
25776,Parlu,22,Rajasthan
25777,Parora,4,Bihar
25778,Parpatna,29,West Bengal
25779,Parsada,5,Chhattisgarh
25780,Parsadepur,28,Uttar Pradesh
25781,Parsamal,15,Maharashtra
25782,Parsauli,28,Uttar Pradesh
25783,Parsauni,4,Bihar
25784,Parshivni,15,Maharashtra
25785,Partabpura,11,Jharkhand
25786,Parur,13,Kerala
25787,Parvathagiri,25,Telangana
25788,Paschim Bachaibari,26,Tripura
25789,Paschim Bardhaman,29,West Bengal
25790,Paschim Champachhara,26,Tripura
25791,Paschim Kalyanpur,26,Tripura
25792,Paschim Kanchanbari,26,Tripura
25793,Paschim Madhyampur,29,West Bengal
25794,Paschim Manikpur,29,West Bengal
25795,Paschim Manpai,26,Tripura
25796,Paschim Memari,29,West Bengal
25797,Paschim Narayanpur,29,West Bengal
25798,Paschim Punropara,29,West Bengal
25799,Paschim Sarpai,29,West Bengal
25800,Paschim Simna part,26,Tripura
25801,Pashchim Narayanpur,29,West Bengal
25802,Pasonda,28,Uttar Pradesh
25803,Pastana,10,Jammu and Kashmir
25804,Patah,5,Chhattisgarh
25805,Patahi,4,Bihar
25806,Patamda,11,Jharkhand
25807,Patarghat,4,Bihar
25808,Patchalatadiparru,1,Andhra Pradesh
25809,Patha Gannavaram,1,Andhra Pradesh
25810,Pathakpur Shivrajpur,28,Uttar Pradesh
25811,Pathali Pam Grant 314/51,3,Assam
25812,Patharughat,3,Assam
25813,Pathera,8,Haryana
25814,Pathna Land,11,Jharkhand
25815,Pathrapada,1,Andhra Pradesh
25816,Patiali,28,Uttar Pradesh
25817,Patiyali Dehat,28,Uttar Pradesh
25818,Patkijuli,3,Assam
25819,Patrapali,20,Odisha
25820,Patshimulia,29,West Bengal
25821,Patti Beena,22,Rajasthan
25822,Patwa Mutfarka,28,Uttar Pradesh
25823,Pavijetpur,7,Gujarat
25824,Pavithiram,24,Tamil Nadu
25825,Payragachhi,29,West Bengal
25826,Payum,2,Arunachal Pradesh
25827,Pecharthal,26,Tripura
25828,Pedamajjipalem,1,Andhra Pradesh
25829,Pedapalem,1,Andhra Pradesh
25830,Pedda Adiserla Palle,25,Telangana
25831,Pedda Aravidu,1,Andhra Pradesh
25832,Pedda Panjani,1,Andhra Pradesh
25833,Peddakothapally,25,Telangana
25834,Peddamandadi,25,Telangana
25835,Peddamogalai Palli,1,Andhra Pradesh
25836,Peddavura,25,Telangana
25837,Peelwa,22,Rajasthan
25838,Peermade,13,Kerala
25839,Pegadapally,25,Telangana
25840,Peint,15,Maharashtra
25841,Pellakuru,1,Andhra Pradesh
25842,Pem,28,Uttar Pradesh
25843,Penagalur Agraharam,1,Andhra Pradesh
25844,Penagaluru,1,Andhra Pradesh
25845,Pendra Road,5,Chhattisgarh
25846,Pennathur,24,Tamil Nadu
25847,Penugolanu,1,Andhra Pradesh
25848,Periyababu Samuthiram,36,Puducherry
25849,Peth Umri,15,Maharashtra
25850,Petrapole,29,West Bengal
25851,Phaileng,18,Mizoram
25852,Phakum Kumar Phodia,3,Assam
25853,Phandar,29,West Bengal
25854,Phingeshwar,5,Chhattisgarh
25855,Phul,21,Punjab
25856,Phullen,18,Mizoram
25857,Phulparas,4,Bihar
25858,Phultala,29,West Bengal
25859,Phulwartanr,11,Jharkhand
25860,Phuphuwarrajthok,28,Uttar Pradesh
25861,PillaPalayam,24,Tamil Nadu
25862,Pimpalgaon Tarf Khed,15,Maharashtra
25863,Pimpri Ashti,15,Maharashtra
25864,Pimpri Bk.Pr.Pachora,15,Maharashtra
25865,Pindapadar,20,Odisha
25866,Pindiprolu,25,Telangana
25867,Pipergaon,28,Uttar Pradesh
25868,Pipha,29,West Bengal
25869,Pipla Kasimpur,29,West Bengal
25870,Piploda Sagotimata,14,Madhya Pradesh
25871,Pipra Kothi,4,Bihar
25872,Piprarhi,4,Bihar
25873,Pirolgari More,29,West Bengal
25874,Pirtand,11,Jharkhand
25875,Pisangan,22,Rajasthan
25876,Pitha Pukuria,29,West Bengal
25877,Piyaoli,28,Uttar Pradesh
25878,Plashipara,29,West Bengal
25879,Pochampalle,25,Telangana
25880,Pota urf Tajpur Phaksia Bharthi,4,Bihar
25881,Pranpura,8,Haryana
25882,Pratappara,7,Gujarat
25883,Pratppur,5,Chhattisgarh
25884,Pravithanam,13,Kerala
25885,Preet Nagar,21,Punjab
25886,Promodenagar,26,Tripura
25887,Pub Kathal Muri,3,Assam
25888,Pub Paneri,3,Assam
25889,Puinan,29,West Bengal
25890,Pulicherla,1,Andhra Pradesh
25891,Pullagoundampatti,24,Tamil Nadu
25892,Pulpatta,13,Kerala
25893,Punsika,8,Haryana
25894,Punwarka,28,Uttar Pradesh
25895,Pura,28,Uttar Pradesh
25896,Purana Kanpur,28,Uttar Pradesh
25897,Puranakatak,20,Odisha
25898,Purba Anandapur,26,Tripura
25899,Purba Bachaibari,26,Tripura
25900,Purba Bardhaman,29,West Bengal
25901,Purba Chhamanu,26,Tripura
25902,Purba Halflong,26,Tripura
25903,Purba Masli,26,Tripura
25904,Purba Medinipur (East Medinipur),29,West Bengal
25905,Purba Nalichhara,26,Tripura
25906,Purba Tilthai,26,Tripura
25907,Purbba Chak,29,West Bengal
25908,Purbba Khejurbaria,29,West Bengal
25909,Purbba Radhapur,29,West Bengal
25910,Pure Goliya,28,Uttar Pradesh
25911,Purkhas,8,Haryana
25912,Purunda,29,West Bengal
25913,Purusandha,20,Odisha
25914,Purwa,28,Uttar Pradesh
25915,Purwameer,28,Uttar Pradesh
25916,Pushparajgarh,14,Madhya Pradesh
25917,Putia,29,West Bengal
25918,Putiamathbari,29,West Bengal
25919,Putluru,1,Andhra Pradesh
25920,Pydipaka,1,Andhra Pradesh
25921,Pynursla,17,Meghalaya
25922,Qamar,10,Jammu and Kashmir
25923,Qanmar,10,Jammu and Kashmir
25924,Quilandy,13,Kerala
25925,Qutubullapur,25,Telangana
25926,R H Hall,10,Jammu and Kashmir
25927,R.udayagiri,20,Odisha
25928,Rabindranath Tagore Nagar,12,Karnataka
25929,Radhakishorepur R.F.,26,Tripura
25930,Radu,27,Uttarakhand
25931,Raga,2,Arunachal Pradesh
25932,Raghunandanpur Pt II,3,Assam
25933,Raghunathapali,20,Odisha
25934,Raghurajnagar,14,Madhya Pradesh
25935,Ragna,26,Tripura
25936,Rahargora,11,Jharkhand
25937,Rahpar,7,Gujarat
25938,Raibania,20,Odisha
25939,Raikhan,29,West Bengal
25940,Railganj,28,Uttar Pradesh
25941,Rainawari,10,Jammu and Kashmir
25942,Raiparthy,25,Telangana
25943,Raipur Kukhat,28,Uttar Pradesh
25944,Raithan,10,Jammu and Kashmir
25945,Rajanagar,2,Arunachal Pradesh
25946,Rajapakar,4,Bihar
25947,Rajaun,4,Bihar
25948,Rajaund,8,Haryana
25949,Rajavommangi,1,Andhra Pradesh
25950,Rajgarh(Bia),14,Madhya Pradesh
25951,Rajgarhi,27,Uttarakhand
25952,Rajibpur,29,West Bengal
25953,Rajibpur Bira,29,West Bengal
25954,Rajkandi,26,Tripura
25955,Rajupalem,1,Andhra Pradesh
25956,Rakhaltila,3,Assam
25957,Raliawas,8,Haryana
25958,Ram Chak,29,West Bengal
25959,Ramadugu,25,Telangana
25960,Ramanujapuram,25,Telangana
25961,Ramatheertham,1,Andhra Pradesh
25962,Ramchak,29,West Bengal
25963,Ramdayalbari,26,Tripura
25964,Ramkanali,29,West Bengal
25965,Ramnathpur K,29,West Bengal
25966,Rampur Agagara,3,Assam
25967,Rampur No.3,3,Assam
25968,Rampuri,8,Haryana
25969,Ramshankarpur,29,West Bengal
25970,Ranala,15,Maharashtra
25971,Ranbir Pora,10,Jammu and Kashmir
25972,Ranbirpora,10,Jammu and Kashmir
25973,Ranewadi,15,Maharashtra
25974,Ranga Chakua,3,Assam
25975,Ranga Pothar,3,Assam
25976,Rangabhita,29,West Bengal
25977,Rangamati Gaon,3,Assam
25978,Rangar,9,Himachal Pradesh
25978,Rangar,10,Jammu and Kashmir
25979,Rangareddy,25,Telangana
25980,Rangauti,26,Tripura
25981,Rangjuli,3,Assam
25982,Rangli Rangliot,29,West Bengal
25983,Ranglum,2,Arunachal Pradesh
25984,Rangrung,26,Tripura
25985,Ranibandh,29,West Bengal
25986,Ranihati,29,West Bengal
25987,Ranipukur,26,Tripura
25988,Ranisai,29,West Bengal
25989,Ranjagola,20,Odisha
25990,Rasmi,22,Rajasthan
25991,Rasulpur Umra,28,Uttar Pradesh
25992,Rathanthal,8,Haryana
25993,Ratni,4,Bihar
25994,Ratnifaridpur,4,Bihar
25995,Rattanthal,8,Haryana
25996,Rattia,8,Haryana
25997,Raunakabad,4,Bihar
25998,Rautarapur,29,West Bengal
25999,Rayagiri,24,Tamil Nadu
26000,Reamal,20,Odisha
26001,Reban Gund,10,Jammu and Kashmir
26002,Reban Gund Bahram,10,Jammu and Kashmir
26003,Redlawada,25,Telangana
26004,Reiek,18,Mizoram
26005,Rengali Project Town,20,Odisha
26006,Renjura,29,West Bengal
26007,Reserve Jangal Rakkar,9,Himachal Pradesh
26008,Revelganj,4,Bihar
26009,Rithi,14,Madhya Pradesh
26010,Rohrai,8,Haryana
26011,Rondapali,20,Odisha
26012,Rongra,17,Meghalaya
26013,Roopbas,22,Rajasthan
26014,Roza Yakubpur,28,Uttar Pradesh
26015,Rudri,5,Chhattisgarh
26016,Rukushpur,29,West Bengal
26017,Rupa,2,Arunachal Pradesh
26018,Rupauli,4,Bihar
26019,Rupauli Chausima,4,Bihar
26020,Rupmari,29,West Bengal
26021,Rupshi Part IV,3,Assam
26022,Rusela,7,Gujarat
26023,Rynjah,17,Meghalaya
26024,S Bala,10,Jammu and Kashmir
26025,S R Gunj,10,Jammu and Kashmir
26026,S Ramachandrapuram,24,Tamil Nadu
26027,S.khawbung,18,Mizoram
26028,S.Mydukur,1,Andhra Pradesh
26029,S.rampur,20,Odisha
26030,Sabarkantha (Himmatnagar),7,Gujarat
26031,Sabual,26,Tripura
26032,Sachendi,28,Uttar Pradesh
26033,Sadar,9,Himachal Pradesh
26033,Sadar,26,Tripura
26034,Sadar Madhubani,4,Bihar
26035,Sadat Nagar,8,Haryana
26036,Sadikpur Moraul,4,Bihar
26037,Sadinare,10,Jammu and Kashmir
26038,Sadoh,9,Himachal Pradesh
26039,Sagalee,2,Arunachal Pradesh
26040,Sagam,10,Jammu and Kashmir
26041,Sagbara,7,Gujarat
26042,Sagri,28,Uttar Pradesh
26043,Sahajalalpur,29,West Bengal
26044,Sahebkhali,29,West Bengal
26045,Sahpur,9,Himachal Pradesh
26046,Sahsaul,4,Bihar
26047,Saibugh,10,Jammu and Kashmir
26048,Saidpur Salha Barari,4,Bihar
26049,Saifpur,28,Uttar Pradesh
26050,Saikheda,14,Madhya Pradesh
26051,Saimoh,10,Jammu and Kashmir
26052,Saipau,22,Rajasthan
26053,Sairang,18,Mizoram
26054,Sakchi,11,Jharkhand
26055,Sakkottai,24,Tamil Nadu
26056,Salanpur,29,West Bengal
26057,Salapada,20,Odisha
26058,Salari,2,Arunachal Pradesh
26059,Salarpur Kalan,28,Uttar Pradesh
26060,Salcete,6,Goa
26061,Salhebhata,5,Chhattisgarh
26062,Saliburu,11,Jharkhand
26063,Salkhua,4,Bihar
26064,Salkocha,3,Assam
26065,Salmara,3,Assam
26066,Salon Bazar,28,Uttar Pradesh
26067,Salsalai,14,Madhya Pradesh
26068,Saluka,29,West Bengal
26069,Salvador do Mundo,6,Goa
26070,Samal Barrage,20,Odisha
26071,Samathsingaram,25,Telangana
26072,Sambepalli,1,Andhra Pradesh
26073,Sambhal (Bhim Nagar),28,Uttar Pradesh
26074,Samho,4,Bihar
26075,samkona,20,Odisha
26076,Samrurpar,26,Tripura
26077,Samuh Kheti,10,Jammu and Kashmir
26078,Sanat Nagar,10,Jammu and Kashmir
26079,Sanawara,22,Rajasthan
26080,Sandelerbil,29,West Bengal
26081,Sandesh,4,Bihar
26082,Sandeshkhali,29,West Bengal
26083,Sandheli,3,Assam
26084,Sanekuchi,3,Assam
26085,Sangam Jagarlamudi,1,Andhra Pradesh
26086,Sangau,18,Mizoram
26087,Sangem,25,Telangana
26088,Sangmeshwar,15,Maharashtra
26089,Sangti,2,Arunachal Pradesh
26090,Sangwari,8,Haryana
26091,Sanigawan,28,Uttar Pradesh
26092,Sanjaribalod,5,Chhattisgarh
26093,Sankalpa,28,Uttar Pradesh
26094,Sankarakhole,20,Odisha
26095,Sankardaha Abad,29,West Bengal
26096,Sankhol,8,Haryana
26097,Sanmeshwar,15,Maharashtra
26098,Santalpur,7,Gujarat
26099,Santra Pur,29,West Bengal
26100,Santuri,29,West Bengal
26101,Sapai,28,Uttar Pradesh
26102,Sarahan Khurd,9,Himachal Pradesh
26103,Sarai Amanat Khan,21,Punjab
26104,Saraigarh,4,Bihar
26105,Sarangada,20,Odisha
26106,Sarangapur,25,Telangana
26107,Sarath,11,Jharkhand
26108,Sarawan,11,Jharkhand
26109,Sarayindrawat,28,Uttar Pradesh
26110,Sardargarh,22,Rajasthan
26111,Sardu Karkari,26,Tripura
26112,Sareli,8,Haryana
26113,Sarh,28,Uttar Pradesh
26114,Sarhali,21,Punjab
26115,Sarhali Kalan,21,Punjab
26116,Saria,5,Chhattisgarh
26117,Saridaspur,29,West Bengal
26118,Sarishaberya,29,West Bengal
26119,Sariyahat,11,Jharkhand
26120,Sarmapur Ryt.,14,Madhya Pradesh
26121,Sarmera,4,Bihar
26122,Sarnagarh,5,Chhattisgarh
26123,Saroornagar,25,Telangana
26124,Sarpai,29,West Bengal
26125,Sarsara,20,Odisha
26126,Sarth,11,Jharkhand
26127,Sartla,29,West Bengal
26128,Sarubujjili,1,Andhra Pradesh
26129,Sarvodaya Nagar,28,Uttar Pradesh
26130,Sarwan,11,Jharkhand
26131,Sat Bhaiya,29,West Bengal
26132,Sat Khanda Saheb Nagar,29,West Bengal
26133,Satar Kataiya,4,Bihar
26134,Satashi,29,West Bengal
26135,Satbahini,29,West Bengal
26136,Satchand,26,Tripura
26137,Satgawan,11,Jharkhand
26138,Sathamba,7,Gujarat
26139,Sathiala,21,Punjab
26140,Sathu,10,Jammu and Kashmir
26141,Satikeshwar,29,West Bengal
26142,Satilapur,29,West Bengal
26143,Satmile,20,Odisha
26143,Satmile,29,West Bengal
26144,Satnala,26,Tripura
26145,Satsan,7,Gujarat
26146,Satura,10,Jammu and Kashmir
26147,Satyavedu,1,Andhra Pradesh
26148,Saukuchi,3,Assam
26149,Saur Bazar,4,Bihar
26150,Sautia,29,West Bengal
26151,Sawaijpur,28,Uttar Pradesh
26152,Sawali,15,Maharashtra
26153,Sawau Padamsingh,22,Rajasthan
26154,Sawayajpur,28,Uttar Pradesh
26155,Sayestanagar,29,West Bengal
26156,Sayra,22,Rajasthan
26157,Seetaramapuram,1,Andhra Pradesh
26158,Seethampet,25,Telangana
26159,Sehlang,8,Haryana
26160,Sehma,8,Haryana
26161,Seijosa,2,Arunachal Pradesh
26162,Sekerkote,26,Tripura
26163,Selmabad,29,West Bengal
26164,Sembhu Chhapra,4,Bihar
26165,Sengaluneer Thottam,24,Tamil Nadu
26166,Senge,2,Arunachal Pradesh
26167,Senhat,29,West Bengal
26168,Sepon Chah Bagicha 107/110 Nlr,3,Assam
26169,Seppa,2,Arunachal Pradesh
26170,Seraikela,11,Jharkhand
26171,Serampore,29,West Bengal
26172,Serampur Uttarpara,29,West Bengal
26173,Serkhan Chak,29,West Bengal
26174,Serwa,22,Rajasthan
26175,Setrawa,22,Rajasthan
26176,Shadat Nagar -N,8,Haryana
26177,Shahade,15,Maharashtra
26178,Shahuwadi,15,Maharashtra
